module	dummy	C00_	C01_	C02_	C03_	C04_	C05_	C06_	C07_	C08_	C09_	C10_	C11_	C12_	C13_	C14_	C15_	C16_	C17_	C18_	C19_	C20_	C21_	C22_	C23_	C24_	C25_	C26_	C27_	C28_	C29_	C30_	C31_	C32_	C33_	C34_	C35_	C36_	C37_	C38_	C39_	C40_	C41_	C42_	C43_	C44_	C45_	C46_	C47_	C48_	C49_	C50_	C51_	C52_	C53_	C54_	C55_	C56_	C57_	C58_	C59_	C60_	C61_	C62_	C63_	C64_	C65_	C66_	C67_	C68_	C69_	C70_	C71_	C72_	C73_	C74_	C75_	C76_	C77_	C78_	C79_	C80_	C81_	C82_	C83_	C84_	C85_	C86_	C87_	C88_	C89_	C90_	C91_	C92_	C93_	C94_	C95_	C96_	C97_	C98_	C99_	C100_	C101_
1	1.0	55754	6259	9991	55293	23603	23118	51068	3416	3655	8826	4893	10114	9908	5781	55573	1452	7326	26092	8450	8301	5573	8545	2776	4087	8780	10640	55669	55233	9337	7319	51714	7534	5868	29766	382	8540	51164	1654	1968	56650	8030	5048	25800	51573	5782	6760	23190	55681	55916	9341	3998	10006	1635	25932	1432	387	4179	23473	9425	528	5962	10565	10048	10049	6197	7803	9802	4735	2782	9135	8773	23291	10097	164	10092	7323	102	3836	4149	10678	1810	9589	2665	81537	4074	9522	6856	3688	3799	523	51582	23062	3840	5594	5151	10672	3964
2	1.0	9246	4615	54625	6737	5920	5696	9976	7453	103	11274	3434	3135	3627	10379	11118	3134	83666	3428	51191	4600	2643	6672	10964	4938	3133	10561	5721	6892	3105	3106	3437	2633	3433	6773	94240	3137	391020	4940	834	5371	3659	3601	10384	3107	151636	55601	5359	8519	51131	64135	10581	5698	9111	4061	837	55337	3429	54739	57674	3669	24138	3430	80833	129607	3123	9636	10346	3959	3665	6772	6890	80830	23586	4599	64108	2634	10410	8638	684	567	219285	91543	8743	58472	5610	5699	54809	2537	6373	4939	5720	51056	3431	64761
3	1.0	4594	23256	7485	23530	81689	55745	5825	900	10559	51138	9443	5867	25972	10477	2339	829	51510	9039	10099	25821	1738	2110	5110	26128	51727	6767	9604	594	11345	9694	10463	1429	51567	9562	27430	10857	5824	440026	23219	2631	1781	4338	128	10558	6342	56947	10175	55860	34	8723	60592	8803	23479	10768	25898	114932	9354	9581	8801	5887	178	10484	7257	51125	9419	10424	26275	10638	8799	10447	3188	23741	8050	79886	23588	64400	55884	157567	54951	83941	79624	221154	51382	80762	11034	8504	9403	55862	9166	7251	65084	10671	9412	10438
4	1.0	6503	241	4067	64092	3122	10875	4688	3310	3937	1436	5777	397	9450	5880	11151	7805	3575	474344	2123	962	199	1043	3109	4542	9535	7305	1512	1536	6039	3055	6850	1794	3113	942	445347	3119	6404	64231	963	1230	3587	3059	3936	1890	2124	5341	3689	5788	1236	2533	4689	4046	2207	3932	9473	22918	50856	9938	3108	7852	4125	7409	2213	51338	11010	4332	7940	864	6352	7133	3115	23643	972	1439	5175	958	2268	330	3683	9103	9595	11031	54440	953	1520	597	10437
5	1.0	10733	9735	5983	580	9134	79733	56992	83879	55215	64785	9837	9055	81930	79682	25788	51053	9768	9787	11130	90417	64151	4001	6491	55839	55706	55165	3070	29028	1854	3832	3925	4751	55010	26271	1894	29899	2146	3148	675	1111	54443	51514	151246	11169	1062	5427	9833	6119	29127	55055	54908	7153	259266	10926	990	1063	83540	4175	10403	79075	8317	54892	7272	11339	7112	1164	1719	7443	23594	79801	699	9319	6240	57405	10592	9493	672	23310	2237	3838	5557	55388	4085	5888	5985	3161
6	1.0	10427	1998	50618	23469	51585	6093	9444	5412	11183	5980	7337	152006	23607	1407	5530	2908	25852	57826	9101	51320	648	1386	23369	10274	29978	490	6651	2060	6249	5771	51366	23411	23063	8899	8065	394	22828	9821	51430	9859	2332	9655	5903	26009	23515	2803	9107	221037	1147	55288	29761	9698	4154	80204	9202	23142	6477	23111	55914	6670	8036	5495	3298	8491	23394	6938	253943	22862	54778	23200	54665	167227	27107	10000	64844	4089	1027	23122	9748
7	1.0	10286	5687	9631	6950	3843	56647	7347	55699	5901	10987	6905	8624	10606	79833	7334	9521	6637	11222	7295	8872	8883	10128	5700	5701	8443	27101	10923	3376	28969	5685	1965	10969	5686	3015	51377	79017	6635	5464	4869	6636	2739	2926	9255	10576	8533	51002	6634	65008	79053	4528	55759	28985	158	3336	9352	22948	60488	5683	10213	8894	10440	52	51637	6880	51096	5684	2958	51182	5001	10575	1653	28977	28998	8487	29088	7411
8	1.0	467	5606	8870	10135	1647	1847	6446	2354	22822	4616	6303	5054	10397	10221	80149	2919	6648	133	5209	23645	1604	3491	9516	5743	3554	602	3727	1026	7538	6515	1390	3383	7071	8553	3576	694	10957	7050	7128	3949	678	51278	7832	9592	2353	2355	604	4929	5329	7422	5997	1848	4170	4783	1052	5292	1958	7130	9314	3726	9766	5366	1843	4792	1839	2114	84981	3569	2669	1316	23764	3725	5328	3553	64332	2920
9	1.0	55651	3276	26155	7866	54998	2193	3692	57819	5425	10514	7284	6182	10105	10084	64223	22827	5496	8260	64118	11047	51073	23481	7064	10061	11331	23246	56915	10452	6183	23203	8192	191	2873	51042	3704	51690	55658	23640	54606	10280	25804	4809	5434	54555	54663	54512	10726	55621	10856	65993	5709	92856	9136	26517	2288	7407	617	5245	10572	6150	6723	10131	10469	10607	3265	9040	1978	8815	80308	353	26121	51116	10195	57418	23170	5499
10	1.0	7494	64924	9709	11196	378	58505	7009	26003	81567	9554	27230	9019	2673	54499	10130	51397	55062	10972	51014	6745	9451	23471	79139	1314	11231	55002	55829	813	10959	7184	4247	55312	56889	1315	4189	55069	11014	54431	10282	22872	51726	400	51026	10802	6400	3703	64746	3309	6675	51569	51465	2923	4925	29880	51128	387263	84888	9871	90411	8615	9197	821	50999	81555	6782	60559	9276	116150	9950	26286	5861	10483	54928	488	6747	372
11	1.0	9988	54482	10902	23398	51747	23360	91746	81669	400322	57337	10181	4848	8473	55729	9406	140890	10724	8481	51455	23126	23015	55023	57018	6430	79609	55082	29896	9924	1195	79048	10443	22889	55900	57466	151613	51631	7637	55000	1655	10142	23347	64848	65117	94104	54520	26118	8881	130872	55037	8451	55269	57035	8675	7072	9584	55705	9736	64766	51592	55608	196441	55769	79848	55119	27332	84901	10180	9044	58517	56339	23230	9295	25957	9877	10521	65110
12	1.0	6157	6748	1936	6166	5204	6230	442216	6159	25873	6204	6168	6227	6208	6224	9045	6228	6189	6144	6156	9349	6202	6135	6130	6234	6158	6235	6173	6187	114915	6128	6176	6164	6170	11224	6193	6218	29997	4666	441951	128668	3921	2197	6229	6210	6223	6147	6232	6205	641638	1933	6133	6141	6201	6160	6136	6169	6134	6165	6171	6203	6143	6209	51372	6233	6181	54543	6142	6129	6167	6191	6206	6155	6161	207032	60674	6207
13	1.0	4820	3516	253461	23077	22878	23405	51111	9969	57730	54800	23137	7559	5927	5469	7707	5930	23099	23215	23049	4090	9169	57187	23512	9140	64710	3842	55186	10927	80205	51773	4659	9043	7750	5295	79982	23325	23451	22902	7572	114882	546	9728	65125	10725	5586	23036	285527	56987	10087	26043	9910	2186	54556	7716	9931	26512	9693	10299	23389	6738	4750	51663	1385	9857	66008	1105	9975	9360	23637	10735	8202	7644	7175	23429	7267
14	1.0	246243	79084	6749	1019	10419	5725	3329	23212	79902	50628	55226	29960	328	1503	6472	51491	5437	7283	6631	10963	22984	5036	8607	5631	1736	4830	10921	3609	6597	10197	10212	5433	5198	5902	10946	7372	203068	51155	10528	6626	5982	6427	4953	27338	705	8662	9221	7203	3182	471	9688	9775	6627	4609	3735	80324	51154	10598	9416	4691	8480	4172	6628	9533	51593	10985	23404	10574	9128	9898	5707	2618	7371	79080
15	1.0	10983	5018	1725	25875	10399	738	3476	51545	9960	6139	57820	5250	8664	140465	4904	468	6138	4048	28987	3326	4736	2091	293	6746	26978	3646	8667	2483	1975	8665	6194	6146	689	819	517	6125	1974	5859	10541	3615	3178	11179	8761	8531	5042	57570	51611	26986	84273	51614	27044	6122	1459	51082	25796	55850	8666	1938	1939	84320	728689	4673	10412	23478	6152	51386	7570	6132	3945	6124	26520	26156	54930	805
16	1.0	57486	79183	8295	8021	22803	25917	57510	9603	51095	84259	9650	10056	25929	80146	84912	51524	28989	114294	123811	5550	57696	84135	84650	51319	10166	284018	51434	11097	222236	23019	115416	94056	54675	112858	84262	81889	83608	30834	83787	10491	55737	124454	8847	84948	55920	123263	129831	55154	57647	79760	29058	84340	2188	8898	79469	10785	92745	83858	85476	64327	11146	26263	55640	80209	388789	151194	146198	57697	27304	80179	5994	6314
17	1.0	3920	3295	6451	9236	801	6744	1362	8804	5264	7844	9741	8031	9488	9528	10159	81533	55032	8895	140609	10313	10955	427	5862	8417	51170	11342	847	9375	55788	1389	2589	259230	1486	310	2744	10133	51669	1203	2230	51646	7905	9867	831	10550	10140	5621	90	9445	4942	51439	2746	665	8724	8763	950	56674	175	6643	27020	57515	23167	26234	2180	6302	57142	8887	6990
18	1.0	10024	6502	3833	3014	79019	9928	8318	9156	81620	83461	332	9232	10535	7298	1163	55635	55723	1869	4174	4288	4171	9700	1033	55355	890	9918	10112	24137	3978	9133	51203	23397	22974	11065	2305	1786	10036	4173	641	10615	55143	146909	6790	899	4605	10460	991	701	4176	51512	1058	2189	7468	11004	3149	1841	54478	55872	7083	9212	5347	891	51659	6241
19	1.0	4000	83442	832	2316	5552	23406	3460	5476	6678	10577	10493	87	7791	10095	308	6281	7076	9948	8682	3956	3916	967	6282	301	2495	8407	2512	307	1200	10109	2876	53827	1476	822	4245	2896	6277	4627	2280	1075	1535	5216	2014	960	7171	706	6275	302	2934	1508	5660	7431	10487	1192	3958	4267	4478	9123	84617	5355
20	1.0	81034	5965	7341	5706	10988	9801	55726	80145	29080	51001	60496	5876	6921	51444	9318	6996	7884	8669	81929	5955	58478	3066	10434	23658	80218	10944	64431	11260	1964	26135	10527	3093	5440	11335	10480	8467	1977	7336	908	1070	8813	6059	6731	10393	51184	79657	10190	8520	5718	54529	86	51187	10054	55156	55832	10605	5612
21	1.0	9994	8726	10772	4436	23350	5378	5431	11177	10198	5501	9972	10664	10042	9987	2956	9984	9879	545	23306	7913	9126	5885	11340	9184	10951	7013	8880	55746	7705	8697	10051	55656	10915	25842	4678	3189	7398	23244	220988	10236	11168	5411	1479	22976	3930	26065	11073	54906	9774	22823	8930	7514	4683	9702	55035	55120
22	1.0	55695	79034	23214	100131564	284443	285464	54535	26088	54963	10147	155400	260294	26048	29990	5387	55657	7593	85028	3054	1120	1196	3551	5379	5297	6817	90634	1797	84129	23225	1198	283989	10585	9814	23513	2648	23141	5822	9031	92715	728233	1375	167153	64427	146705	6621	728642	6777	405	25942	9139	445329	55316	2800	6799	81576
23	1.0	1009	10186	10979	1281	1282	1289	1290	2200	2202	23213	25937	29995	3624	4015	4907	7414	7145	11259	4811	633	1634	5764	4060	10580	3339	10631	1278	10826	56893	8933	23002	1277	3910	4638	7837	8614	11098	3371	285761	6196	558	3912	23452	80781	8406	7412	150771	1805	7373	2006	3075	3078	7041
