x
23142
6477
23111
55914
6670
8036
5495
3298
8491
23394
6938
253943
22862
54778
23200
54665
167227
27107
10000
64844
4089
1027
23122
9748
10286
5687
9631
6950
3843
56647
7347
55699
5901
10987
6905
8624
10606
79833
7334
9521
6637
11222
7295
8872
8883
10128
5700
5701
8443
27101
10923
3376
28969
5685
1965
10969
5686
3015
51377
79017
6635
5464
4869
6636
2739
2926
9255
10576
8533
51002
6634
65008
79053
4528
55759
28985
158
3336
9352
22948
60488
5683
10213
8894
10440
52
51637
6880
51096
5684
2958
51182
5001
10575
1653
28977
28998
8487
29088
7411
467
5606
8870
10135
1647
1847
6446
2354
22822
4616
6303
5054
10397
10221
80149
2919
6648
133
5209
23645
1604
3491
9516
5743
3554
602
3727
1026
7538
6515
1390
3383
7071
8553
3576
694
10957
7050
7128
3949
678
51278
7832
9592
2353
2355
604
4929
5329
7422
5997
1848
4170
4783
1052
5292
1958
7130
9314
3726
9766
5366
1843
4792
1839
2114
84981
3569
2669
1316
23764
3725
5328
3553
64332
2920
55651
3276
26155
7866
54998
2193
3692
57819
5425
10514
7284
6182
10105
10084
64223
22827
5496
8260
64118
11047
51073
23481
7064
10061
11331
23246
56915
10452
6183
23203
8192
191
2873
51042
3704
51690
55658
23640
54606
10280
25804
4809
5434
54555
54663
54512
10726
55621
10856
65993
5709
92856
9136
26517
2288
7407
617
5245
10572
6150
6723
10131
10469
10607
3265
9040
1978
8815
80308
353
26121
51116
10195
57418
23170
5499
7494
64924
9709
11196
378
58505
7009
26003
81567
9554
27230
9019
2673
54499
10130
51397
55062
10972
51014
6745
9451
23471
79139
1314
11231
55002
55829
813
10959
7184
4247
55312
56889
1315
4189
55069
11014
54431
10282
22872
51726
400
51026
10802
6400
3703
64746
3309
6675
51569
51465
2923
4925
29880
51128
387263
84888
9871
90411
8615
9197
821
50999
81555
6782
60559
9276
116150
9950
26286
5861
10483
54928
488
6747
372
9988
54482
10902
23398
51747
23360
91746
81669
400322
57337
10181
4848
8473
55729
9406
140890
10724
8481
51455
23126
23015
55023
57018
6430
79609
55082
29896
9924
1195
79048
10443
22889
55900
57466
151613
51631
7637
55000
1655
10142
23347
64848
65117
94104
54520
26118
8881
130872
55037
8451
55269
57035
8675
7072
9584
55705
9736
64766
51592
55608
196441
55769
79848
55119
27332
84901
10180
9044
58517
56339
23230
9295
25957
9877
10521
65110
6157
6748
1936
6166
5204
6230
442216
6159
25873
6204
6168
6227
6208
6224
9045
6228
6189
6144
6156
9349
6202
6135
6130
6234
6158
6235
6173
6187
114915
6128
6176
6164
6170
11224
6193
6218
29997
4666
441951
128668
3921
2197
6229
6210
6223
6147
6232
6205
641638
1933
6133
6141
6201
6160
6136
6169
6134
6165
6171
6203
6143
6209
51372
6233
6181
54543
6142
6129
6167
6191
6206
6155
6161
207032
60674
6207
4820
3516
253461
23077
22878
23405
51111
9969
57730
54800
23137
7559
5927
5469
7707
5930
23099
23215
23049
4090
9169
57187
23512
9140
64710
3842
55186
10927
80205
51773
4659
9043
7750
5295
79982
23325
23451
22902
7572
114882
546
9728
65125
10725
5586
23036
285527
56987
10087
26043
9910
2186
54556
7716
9931
26512
9693
10299
23389
6738
4750
51663
1385
9857
66008
1105
9975
9360
23637
10735
8202
7644
7175
23429
7267
246243
79084
6749
1019
10419
5725
3329
23212
79902
50628
55226
29960
328
1503
6472
51491
5437
7283
6631
10963
22984
5036
8607
5631
1736
4830
10921
3609
6597
10197
10212
5433
5198
5902
10946
7372
203068
51155
10528
6626
5982
6427
4953
27338
705
8662
9221
7203
3182
471
9688
9775
6627
4609
3735
80324
51154
10598
9416
4691
8480
4172
6628
9533
51593
10985
23404
10574
9128
9898
5707
2618
7371
79080
10983
5018
1725
25875
10399
738
3476
51545
9960
6139
57820
5250
8664
140465
4904
468
6138
4048
28987
3326
4736
2091
293
6746
26978
3646
8667
2483
1975
8665
6194
6146
689
819
517
6125
1974
5859
10541
3615
3178
11179
8761
8531
5042
57570
51611
26986
84273
51614
27044
6122
1459
51082
25796
55850
8666
1938
1939
84320
728689
4673
10412
23478
6152
51386
7570
6132
3945
6124
26520
26156
54930
805
3920
3295
6451
9236
801
6744
1362
8804
5264
7844
9741
8031
9488
9528
10159
81533
55032
8895
140609
10313
10955
427
5862
8417
51170
11342
847
9375
55788
1389
2589
259230
1486
310
2744
10133
51669
1203
2230
51646
7905
9867
831
10550
10140
5621
90
9445
4942
51439
2746
665
8724
8763
950
56674
175
6643
27020
57515
23167
26234
2180
6302
57142
8887
6990
10024
6502
3833
3014
79019
9928
8318
9156
81620
83461
332
9232
10535
7298
1163
55635
55723
1869
4174
4288
4171
9700
1033
55355
890
9918
10112
24137
3978
9133
51203
23397
22974
11065
2305
1786
10036
4173
641
10615
55143
146909
6790
899
4605
10460
991
701
4176
51512
1058
2189
7468
11004
3149
1841
54478
55872
7083
9212
5347
891
51659
6241
4000
83442
832
2316
5552
23406
3460
5476
6678
10577
10493
87
7791
10095
308
6281
7076
9948
8682
3956
3916
967
6282
301
2495
8407
2512
307
1200
10109
2876
53827
1476
822
4245
2896
6277
4627
2280
1075
1535
5216
2014
960
7171
706
6275
302
2934
1508
5660
7431
10487
1192
3958
4267
4478
9123
84617
5355
81034
5965
7341
5706
10988
9801
55726
80145
29080
51001
60496
5876
6921
51444
9318
6996
7884
8669
81929
5955
58478
3066
10434
23658
80218
10944
64431
11260
1964
26135
10527
3093
5440
11335
10480
8467
1977
7336
908
1070
8813
6059
6731
10393
51184
79657
10190
8520
5718
54529
86
51187
10054
55156
55832
10605
5612
9994
8726
10772
4436
23350
5378
5431
11177
10198
5501
9972
10664
10042
9987
2956
9984
9879
545
23306
7913
9126
5885
11340
9184
10951
7013
8880
55746
7705
8697
10051
55656
10915
25842
4678
3189
7398
23244
220988
10236
11168
5411
1479
22976
3930
26065
11073
54906
9774
22823
8930
7514
4683
9702
55035
55120
1009
10186
10979
1281
1282
1289
1290
2200
2202
23213
25937
29995
3624
4015
4907
7414
7145
11259
4811
633
1634
5764
4060
10580
3339
10631
1278
10826
56893
8933
23002
1277
3910
4638
7837
8614
11098
3371
285761
6196
558
3912
23452
80781
8406
7412
150771
1805
7373
2006
3075
3078
7041
4710
93974
1350
1349
9551
4701
514
4708
4259
1327
3094
4695
51079
1347
4724
1345
7388
4714
51650
11315
29796
4725
516
26521
1340
7381
4696
4707
54539
6647
6633
521
4700
4717
1351
59286
27335
9556
1329
1337
4726
51642
10975
4694
27089
1622
64976
78988
4697
10632
10063
10476
4238
9919
7465
64770
10057
23503
7529
7532
31
4013
6416
8660
57614
9497
25914
4214
23164
10260
22921
3480
1487
23304
375484
51490
5168
57147
51092
91833
64769
5894
93210
9759
7248
55835
162681
23317
23677
5534
26031
26064
2690
5774
27342
3667
404734
5599
4301
8496
55177
7345
7249
7094
79095
5589
5315
10120
5605
1201
8079
5518
2319
23193
9526
11316
10994
166
207
10945
439
5127
6576
2783
23558
8733
1209
5585
56904
6510
10362
22913
2907
823
10554
10093
55643
377
10908
92579
80700
7317
5211
4924
23770
396
57175
10211
55611
5524
64755
682
826
23646
506
27068
7385
27258
2108
4722
515
4704
51021
2271
79135
4712
6392
518
4718
25874
509
7386
54205
7417
498
2971
5160
81892
29093
55967
8802
4719
4706
6390
29074
27069
10542
522
4729
9377
4190
23788
28957
4711
64960
539
6391
7419
4709
55847
55856
3033
5162
4702
55629
25836
115426
51552
5926
55284
54014
8087
253260
57532
10771
55196
55031
51496
8731
868
6885
55596
905
51742
80267
80315
64786
25831
54407
51701
5562
26122
659
149041
4780
5290
79718
571
57534
23683
65056
3845
10150
6198
81573
56204
1456
29066
114885
26091
54882
54464
51322
9669
10492
9188
6741
23160
26354
55127
29889
51388
5471
84365
27000
54433
55720
10199
10153
51575
80155
27292
84128
55131
11137
8886
51018
84549
27042
10799
55646
25926
83732
1662
79101
55299
6632
54962
10885
55003
56902
54517
23560
64318
9933
55854
7019
5062
1024
9270
5147
5910
10071
998
5879
7114
5878
10245
892
402
134510
53981
57695
7982
80006
23568
389
153830
10962
55255
57691
51107
25923
29123
114799
117177
392
9191
6780
403
203259
57630
5058
89781
8976
27185
4130
4512
23265
23381
7343
7917
8175
1107
6830
10992
6602
23523
81
1639
58509
29882
10262
5339
7919
23399
11100
23396
4650
4150
7916
55700
25792
6829
3297
10155
8241
22904
3159
9146
4849
6878
9968
79171
29888
51586
55201
8289
9112
7159
51292
64172
54851
51015
57002
57325
119559
152579
55622
125228
80135
10961
54865
83989
8772
55830
10775
112487
64282
10557
7024
25938
11019
51562
84437
9678
116092
51124
54925
55888
7259
222068
283232
22954
585
51601
283459
84881
7164
10171
196294
10973
64062
55170
79102
55236
115209
4216
55857
57703
51321
9946
2960
55585
57037
25934
729852
89890
51633
10564
134218
63939
51000
6874
151525
6908
116064
55783
221143
79736
81545
148423
8091
84078
79686
23283
4534
55266
6883
6426
3183
10657
3190
27316
23028
11198
142
10146
5928
6434
6421
7027
6117
4670
3181
7520
1665
3608
3065
3184
1457
3185
3192
51031
4144
9410
6428
47
5591
9555
22919
8683
7150
1660
23435
4841
8125
6599
6184
6734
10226
7264
10113
9601
2286
10960
51150
10525
6836
7873
22820
79174
1650
10652
1798
10954
977
10237
29927
2132
1611
53838
811
23753
5479
23423
10548
56005
64834
54480
5034
10263
8985
54867
6185
6238
7874
26130
10075
2547
55848
6945
7157
5607
23172
6603
2969
4193
54880
1399
10301
6470
23008
752
79892
29855
8453
9820
56252
1616
2033
5598
51621
6904
23113
3064
7158
85015
4194
6598
84148
6509
7296
57099
56888
16
90956
7533
22809
8140
8565
26227
4141
833
6520
23654
83667
9518
440
5106
29789
6301
57761
23344
1649
6541
29968
10626
23657
11072
4482
6396
9780
23596
84649
51094
2771
527
381
553115
162
4758
5226
535
1212
537
1845
10121
334
9784
5306
6050
54472
10043
51117
4947
10567
1173
1312
10956
11337
9114
7165
8775
10066
440400
3611
375
339745
81606
8507
8897
28951
9217
10395
8613
11060
1762
6251
51231
10868
84461
10869
23543
1822
23328
121512
123606
26960
5156
653464
152503
23380
1760
8216
2192
51274
55103
4212
3425
1001
999
55654
124583
28991
55909
10904
65264
8502
255488
64114
55739
63916
115992
5663
5664
1500
10653
29916
64207
57217
9414
121665
51547
79720
1499
9322
1525
23385
55851
8273
8402
513
2109
1891
8574
7384
374291
4720
26073
95
2639
4728
1892
3421
5096
10591
9380
1537
1632
51181
25828
25813
4191
65003
3418
8209
79004
4713
4723
3420
7001
7879
6729
26225
5604
9218
6009
285381
9550
6049
9367
7360
55207
23585
9943
55973
9685
81631
9559
7320
25996
84640
6788
5805
79868
84085
55041
25978
10730
22931
10289
2778
1915
9168
3020
1973
2597
6188
5478
10376
7311
6137
6217
6222
7314
7316
5757
4946
10209
2509
1072
71
60
3146
6175
7178
3151
1937
23521
84790
83939
57621
10165
9577
79184
5935
120534
57587
152137
55109
221830
6443
26258
26503
222658
51193
26061
4898
149371
84991
84190
92689
221035
5325
60558
51720
25979
84142
65018
27095
30
10367
9815
49856
51060
79090
10471
5832
93183
51608
27244
26123
56681
50865
3155
2968
6284
3029
51084
780
11257
54936
6535
203
51741
3714
140809
79109
2992
573
7280
9531
28232
56940
9643
29928
10381
10490
25912
9616
6642
9482
79038
3303
9124
93621
3304
10933
4097
83640
57521
2475
26353
84337
5694
5690
8896
5704
7415
51399
55505
5691
8668
5713
5714
51371
7353
83460
10436
5688
5710
5702
5682
5689
5719
9861
5695
5708
55969
5705
5692
5693
11266
64222
221908
79008
79714
54973
81875
10283
339229
79447
28955
4832
23511
55794
57473
114785
128710
2072
23224
84464
146956
80198
6415
222229
26151
285367
318
894
55320
51765
23531
64859
595
1021
57522
79832
84959
91687
2099
9862
10551
4582
139818
79745
586
5577
54509
283464
29035
84925
2317
2100
23362
284129
708
201254
51218
51287
51121
51367
79590
56954
26589
79622
3145
54948
3028
3396
65265
10248
51373
26519
7965
57019
51081
51728
79081
79077
30968
10328
63875
59
153222
4323
3488
6876
7169
6840
6654
64224
50862
25897
6525
4256
4629
114907
1291
1264
4016
1293
5159
55959
388403
6095
171024
6453
4053
2621
4681
59307
85450
55701
11078
7084
115908
64743
81603
5654
27352
1303
221184
79654
9902
3913
649
4054
5396
4313
3092
6604
401505
51649
121053
51234
84233
92259
388962
91942
51258
131118
51501
112495
339487
118487
150684
84661
51023
64928
54460
64979
84992
51241
11164
84191
2950
1175
4831
81037
10383
5052
4282
5223
2821
10430
533
7086
6888
3939
7167
5230
11332
2023
51142
1460
664
10134
292
226
5311
55837
5494
1112
25949
27250
64750
51247
5934
5921
54741
5527
51185
22863
57181
6595
120
56034
472
5567
214
11215
10464
4781
10018
596
598
841
8797
572
843
10327
5872
824
83985
84876
2990
11035
3305
8737
581
1174
6461
92714
356
56834
638
79005
10919
11007
7004
80764
84726
9203
9502
84260
148223
3872
84310
84445
94121
150483
3866
4103
3856
2261
3853
3854
3880
3875
85236
55741
23387
3017
8334
128869
55245
4815
2017
399979
8349
3006
3012
8337
8343
8344
8345
8346
8347
8365
3013
8331
8357
5884
27229
10053
163
22909
10614
23450
57215
11212
5636
3550
55174
55707
9070
114926
1676
6619
54386
285343
7014
58490
85302
81790
10001
55588
84246
9440
112950
10179
10363
55145
9442
51003
51780
54888
84146
91408
90390
59349
5195
80306
219771
219541
81857
9477
91283
79707
8518
55006
84950
57470
5082
23119
9673
55833
55703
23466
11176
9903
54802
9686
7988
51759
359845
55182
57095
55140
84641
10617
153339
57103
51527
2182
27032
28962
51528
57552
9525
8027
55858
10254
3685
51030
663
6646
26750
51136
8754
55500
55556
6652
27102
51312
51260
493856
137682
11160
23587
94081
25879
154743
84513
286148
56898
144245
54495
2944
2946
2947
2948
3098
53335
2026
10253
4651
5217
84058
5213
4628
5214
22927
23321
254863
84153
2824
230
55689
89927
23301
384
64919
8548
64089
79577
51616
25871
56254
84693
23774
583
5000
54826
8790
57120
1080
729082
123169
122786
23168
11228
9667
49854
842
9921
3069
79016
1642
56616
84937
7335
27071
80344
6872
54812
114825
54764
285172
331
55917
85369
9648
317
8621
473
282991
51225
55081
23557
5423
10656
84708
984
11143
653121
80817
58500
84062
55330
79717
63915
80321
84455
80125
9025
5937
4837
800
4071
7168
3693
3490
1292
55752
1490
2335
284119
7057
11030
64778
3915
857
2012
7045
858
1284
84319
11218
51602
30836
57129
494143
129401
84154
55173
64983
55660
84955
29979
54534
51645
87178
84916
91298
54931
113174
51253
51078
83443
51499
4716
140823
4715
154791
56655
26355
91582
27166
84316
4731
79763
219927
128240
64951
84279
51264
30011
143384
2064
5747
9529
1039
8853
1956
79647
867
4354
3909
2887
2065
23650
4233
2886
9564
3082
10808
10728
5481
3308
113251
3320
5917
81542
26973
10914
865
10269
3312
6432
55161
3301
2107
2935
262
196528
23112
51105
26523
54165
23592
29072
23528
57798
8452
57708
80314
7586
11278
27086
23253
143684
255967
22841
29894
55738
8558
89941
256364
22937
10594
8106
23524
57680
26168
22985
8971
65980
578
30827
3661
6625
10494
5601
58497
285362
4802
23039
4800
9927
79735
51495
10277
57658
64426
64854
200933
223
8543
55290
79567
6307
3156
3157
3422
50814
2222
39
4047
3992
10682
6319
2224
1718
1717
3638
1595
6713
51024
9446
8721
54344
8409
7389
2647
475
5438
10467
5441
27243
4201
28974
653784
2879
6923
7329
6612
26578
2752
55819
7325
7324
23259
9666
6048
128866
51493
22806
9189
4540
91445
4794
9020
10318
5970
9641
7185
5966
4790
7127
79155
4814
51561
4791
8837
6776
5971
2760
1992
1514
3074
5641
2799
7077
966
8992
1318
2517
3597
64747
3482
3459
3988
28972
746
51506
58477
51065
1603
10952
51374
29100
23480
10549
10330
24140
10897
79001
653361
56833
968
83937
10859
51296
80896
54
29992
5724
409
10288
11025
1477
8089
5889
5111
3251
7374
54148
5810
4116
6118
54107
996
9214
4068
915
3702
3507
5551
914
3514
3535
931
3500
939
5537
81847
57132
51652
5828
26175
8634
9204
7328
1176
757
10479
6732
6897
10797
2617
79572
3313
8661
4677
9804
2058
1054
11051
9793
51729
22916
3796
4686
10059
8539
9100
23165
4076
25913
4292
6596
57122
80010
5981
10714
23595
5984
79677
10038
5520
6879
10015
25843
5516
7871
8428
54918
23011
55791
5519
56
84687
1548
1549
1813
4635
2916
29974
5030
60676
1984
5094
3191
7458
5093
10204
6431
1629
54841
83852
4502
4501
4494
4500
4493
4490
4495
4496
4499
645745
7421
79039
84872
9612
56965
8841
83746
90933
6929
5424
994
5426
790
3835
84823
55038
9770
5142
6351
1880
6348
969
9308
5996
81876
51343
8379
8498
8751
10459
28952
10555
1154
10578
3001
3002
3560
2057
8320
29102
79675
51433
1434
2976
64682
116461
10971
5716
23204
5717
55148
5931
9097
23636
2130
29107
10432
26528
11052
26097
355
79026
388
162394
8795
7430
3572
1475
2219
6279
11027
6280
4318
366
6500
1069
404672
9978
83658
63931
90701
1528
10247
10449
4258
9588
38
1666
10455
4285
51660
3032
1376
3030
10667
2805
2806
327
5827
10300
10953
211
9791
25994
54968
3052
1431
3419
80273
11282
2590
9130
11253
58986
83986
1186
182
4853
200030
440675
25832
55672
23517
902
4331
4236
988
22938
993
8438
983
995
1104
898
5265
728
929
7096
55803
240
7097
55332
6347
9332
1193
719
3337
55080
29108
3398
23210
3162
1652
645
51734
4357
2184
7263
3043
3048
3047
3040
3045
2983
285
2982
284
7010
919
27040
7535
50852
5335
11232
29945
5428
7748
196513
390
657
10769
650
55214
9790
51202
23279
23076
9733
204
6566
4522
2171
7037
23173
29929
4361
10111
9656
79441
55319
151188
55166
115106
4242
10866
3384
3071
3635
3176
28959
6414
55365
56852
113130
2175
116028
5558
10635
5422
23649
1017
4999
8914
4998
6362
7941
219972
1234
715
718
716
710
348
717
341
5360
2215
55303
2212
8477
60314
51102
4913
27349
26019
65109
56890
6787
2246
2255
2263
728226
92086
2678
1645
1646
8644
64121
10670
58528
1643
2232
7508
2177
2178
2176
51280
6837
55090
1837
1756
287
7132
10106
8717
6364
58191
3557
101
3676
3695
5580
6464
9261
9361
51025
2021
1287
1288
8321
7474
387680
253725
9382
25839
3214
3213
5473
5196
5646
5645
816
815
8362
8363
973
974
3674
3690
8100
23059
1025
904
7327
550
5584
56288
29926
29925
56970
23326
56922
5095
4092
4091
7082
2697
2629
3073
10082
8829
1763
29980
64581
729230
11343
6653
3
323
711
872
880
934
935
936
1148
1149
1721
2024
2162
2163
2457
2462
2474
2978
3565
25
352
809
810
1091
1211
1286
1400
1731
2299
2434
2785
2826
3067
29
137
414
564
1114
2574
3730
4952
5228
5856
7423
565
1558
1796
2726
3486
4488
4798
5079
5485
5590
6543
6547
6803
65
69
161
168
169
179
236
469
470
474
1012
1095
1367
1398
1501
1502
1504
1505
1506
1507
1510
1511
1513
1516
1518
1521
1522
1527
1529
1531
1567
1758
2269
2272
2279
2310
2576
2577
2929
3215
3231
3233
3236
3462
3546
3637
3650
3656
3677
3712
3747
3765
3908
3986
4653
4698
4799
4828
5076
5818
6060
6579
74
349
532
1022
1023
1028
1029
1032
1305
2165
2902
3648
88
89
288
743
1322
2144
4078
5029
115
126
148
441
462
634
636
673
817
818
1228
1229
1538
1596
2199
2679
2720
3613
4441
4461
124
627
2505
2542
2546
2653
2664
3250
3256
5167
5728
5809
5819
125
127
130
275
425
1630
1966
1985
3475
3477
3485
156
157
906
938
1694
3411
3666
4765
5408
160
544
912
913
1770
2066
4040
4967
6038
7275
200
346
652
1419
2031
2164
3586
221
305
1489
2029
2042
2043
2044
2615
3813
4414
5014
5202
5727
5736
5783
6140
227
237
1020
1036
1120
1884
1885
1886
1905
1906
1991
2318
2385
2386
2387
2880
4203
6514
229
774
1265
1484
1679
2046
2047
2049
2050
2052
2053
2054
2055
2056
2059
2061
2062
2063
2067
2069
2070
2071
2073
2074
2075
2076
2077
2078
2079
2080
2081
2082
2083
2084
2085
2086
2087
2092
2093
2094
2095
2098
2104
2105
2106
2112
2113
2115
2116
2117
2118
2119
2120
2121
2122
2125
2126
2127
2497
2538
3039
3626
4389
7091
7366
7477
253
322
368
525
1868
3750
4328
277
280
501
777
1180
2397
2701
2828
3121
3252
3349
3924
4764
5063
5074
6021
6112
324
326
1138
1139
1142
1144
1207
1344
2461
3197
3603
5032
335
438
1102
2587
2963
4118
5280
459
863
1368
2241
2686
2687
4611
4950
5193
6220
6922
465
693
1552
1553
1555
1556
2010
2011
2032
2473
3132
3264
3556
3602
4145
635
1363
1757
2696
2847
3385
3707
4129
4419
4480
6834
1678
2891
2895
2897
2899
3104
3152
3343
3622
3660
3681
4679
5134
5267
7101
758
759
760
761
769
770
943
2245
2247
2248
2399
2404
2756
3206
3257
3865
7511
855
1493
4393
2769
2770
2772
2773
2774
2775
6813
1793
1795
2549
2620
3580
3630
4243
5116
5443
6063
6418
6582
6844
7154
1408
2051
2418
2563
2591
2705
3142
3196
3889
5187
5656
5731
1870
1871
1872
1873
1875
1876
1877
1878
1882
1883
1887
1888
1893
1896
1898
1902
1904
2980
3056
3369
3941
3989
5898
6211
1895
2786
2855
3471
3658
4279
4476
4739
4934
5097
5651
